Transaction_Date,SKU_Code,SKU_Description,Node_Code,Node_Name,Sales_Till_Date,Sales_Returns_Till_Date,Buffer_Norm,Closing_Quantity,Closing_Stock_Zone,Closing_Stock_Penetration,Intransit,Open_Warehouse_order,Pending_Orders,Additional_Indent,Total_Stock_Zone,Replenishment_Qty,Total_Penetration,Allocation_against_Order,Allocation_against_Additional_Indent,Allocation_against_Base_Stock,Total_Allocation,Final_allocation,Carton_Size,Shipper_Size,Allocation_in_Primary_Packing,CFT,Supply_From,Primary_Supplying_Node,Primary_Supplying_Node_Closing_Stock,Primary_Supplying_Node_Zone,WO_against_Confirmed_Order,WO_against_Additional_Indent,WO_against_Base_Stock,Secondary_Supply_Node,Available_Qty_at_Secondary_Supply_Node,Blocked_Quantity,Quality_Hold,Receipts,Comments,Category1,Category2,Category 3,Classification,PTS,Field1,Field2
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3020,Kokuyo Camlin Ltd Hyderabad,0,0,188000,634300,blue,-2.374,0,0,0,0,blue,0,-2.374,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Hub South (3350),Kokuyo Camlin Ltd Hub South (3350),1480000,yellow,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3190,Kokuyo Camlin Ltd Pune,0,0,183900,64300,yellow,0.65,172000,0,0,0,blue,0,-0.285,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Bhiwandi Hub (3670),Kokuyo Camlin Ltd Bhiwandi Hub (3670),1038540,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3160,Kokuyo Camlin Ltd Patna,0,0,176800,224100,blue,-0.268,0,0,0,0,blue,0,-0.268,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Kolkata Hub (3110),Kokuyo Camlin Ltd Kolkata Hub (3110),44000,red,0,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),386730,0,0,52000,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3560,Kokuyo Camlin Ltd South MT Hub,0,0,144000,57310,yellow,0.602,0,0,200,0,yellow,88000,0.603,0,0,88000,88000,88000,4000,4000,22,275,Kokuyo Camlin Ltd Hub South (3350),Kokuyo Camlin Ltd Hub South (3350),1568000,yellow,0,0,22,Kokuyo Camlin Ltd Banglore (3570),553900,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3640,Kokuyo Camlin Ltd Mumbai,0,0,127200,907800,blue,-6.137,0,0,0,0,blue,0,-6.137,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Bhiwandi Hub (3670),Kokuyo Camlin Ltd Bhiwandi Hub (3670),1038540,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3720,KOKUYO CAMLIN LTD.â€“Kolkataâ€“Ranchi,0,0,104000,116000,blue,-0.115,0,0,0,0,blue,0,-0.115,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Kolkata Hub (3110),Kokuyo Camlin Ltd Kolkata Hub (3110),44000,red,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3650,Kokuyo Camlin Ltd Nagpur,0,0,99000,240400,blue,-1.428,0,0,5000,0,blue,0,-1.378,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Bhiwandi Hub (3670),Kokuyo Camlin Ltd Bhiwandi Hub (3670),1038540,blue,0,0,0,,0,0,0,40000,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3060,Kokuyo Camlin Ltd Lucknow,0,0,95600,216300,blue,-1.263,0,0,0,0,blue,0,-1.263,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3050,Kokuyo Camlin Ltd Cochin,0,0,73200,68900,green,0.059,8000,0,0,0,blue,0,-0.051,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Hub South (3350),Kokuyo Camlin Ltd Hub South (3350),1480000,yellow,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3530,Kokuyo Camlin Ltd Ghazibad,0,0,46500,131500,blue,-1.828,0,0,0,0,blue,0,-1.828,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
